NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250666002477,1490075,2506660,149,1,5,JOHN K TARBOX,LAWRENCE,ESSEX COUNTY,59 ALDER STREET,LAWRENCE,MA,1841,2550,9789755983,21,Suburb: Large,No,ñ,Yes,Yes,309.0,22.6,13.7,269.0,8.0
250327000442,490065,2503270,49,PK,8,JOHN M TOBIN,CAMBRIDGE,MIDDLESEX COUNTY,197 VASSAL LANE,CAMBRIDGE,MA,2138,6841,6173496600,12,City: Midsize,No,ñ,Yes,Yes,418.0,43.53,9.6,198.0,23.0
250279000267,350178,2502790,35,PK,5,JOHN MARSHALL,BOSTON,SUFFOLK COUNTY,35 WESTVILLE STREET,DORCHESTER,MA,2124,1099,6176358810,11,City: Large,No,ñ,Yes,Yes,716.0,54.46,13.1,545.0,12.0
250279000268,350167,2502790,35,PK,5,JOHN P HOLLAND,BOSTON,SUFFOLK COUNTY,85 OLNEY STREET,DORCHESTER,MA,2121,3535,6176358832,11,City: Large,No,ñ,Yes,Yes,774.0,63.92,12.1,554.0,8.0
250906001465,2200020,2509060,220,1,5,JOHN P OLDHAM,NORWOOD,NORFOLK COUNTY,165 PROSPECT STREET,NORWOOD,MA,2062,1525,7817692417,21,Suburb: Large,No,ñ,Yes,No,235.0,18.45,12.7,67.0,5.0
251251002044,3320010,2512510,332,KG,5,JOHN R FAUSEY,WEST SPRINGFIELD,HAMPDEN COUNTY,784 AMOSTOWN RD,WEST SPRINGFIELD,MA,1089,4332,4132633314,21,Suburb: Large,No,ñ,No,Ü,437.0,31.39,13.9,144.0,19.0
250963001525,2360305,2509630,236,6,8,JOHN T REID MIDDLE,PITTSFIELD,BERKSHIRE COUNTY,950 NORTH STREET,PITTSFIELD,MA,1201,1508,4134489620,13,City: Small,No,ñ,Yes,No,594.0,56.65,10.5,300.0,65.0
250777001378,1820305,2507770,182,6,8,JOHN T. NICHOLS MIDDLE,MIDDLEBOROUGH,PLYMOUTH COUNTY,112 TIGER DRIVE,MIDDLEBOROUGH,MA,2346,,5089462020,41,Rural: Fringe,No,ñ,No,Ü,873.0,51.86,16.8,220.0,78.0
250279000269,350179,2502790,35,6,8,JOHN W MCCORMACK,BOSTON,SUFFOLK COUNTY,315 MT VERNON STREET,DORCHESTER,MA,2125,3109,6176358657,11,City: Large,No,ñ,Yes,Yes,662.0,51.92,12.8,478.0,15.0
251017001642,2510305,2510170,251,6,8,JOHN W ROGERS MIDDLE,ROCKLAND,PLYMOUTH COUNTY,100 TAUNTON AVENUE,ROCKLAND,MA,2370,2227,7818784341,21,Suburb: Large,No,ñ,No,Ü,551.0,35.69,15.4,179.0,44.0
251200001977,3080415,2512000,308,6,8,JOHN W. MCDEVITT MIDDLE SCHOOL,WALTHAM,MIDDLESEX COUNTY,75 CHURCH STREET,WALTHAM,MA,2453,518,7813145595,13,City: Small,No,ñ,No,Ü,519.0,53.58,9.7,205.0,37.0
251158000366,2950305,2511580,295,7,8,JOHN W. WYNN MIDDLE,TEWKSBURY,MIDDLESEX COUNTY,1 GRIFFIN WAY,TEWKSBURY,MA,1876,2096,9786407846,21,Suburb: Large,No,ñ,No,Ü,738.0,45.51,16.2,81.0,14.0
250861001369,2070120,2508610,207,KG,5,JOHN WARD,NEWTON,MIDDLESEX COUNTY,10 DOLPHIN RD,NEWTON CENTRE,MA,2459,1314,6175596450,13,City: Small,No,ñ,No,Ü,278.0,13.65,20.4,12.0,2.0
251206001988,3100003,2512060,310,KG,5,JOHN WILLIAM DECAS,WAREHAM,PLYMOUTH COUNTY,760 MAIN STREET,WAREHAM,MA,2576,1498,5082913530,22,Suburb: Midsize,No,ñ,Yes,Yes,692.0,48.7,14.2,262.0,72.0
250279000270,350180,2502790,35,PK,5,JOHN WINTHROP,BOSTON,SUFFOLK COUNTY,35 BROOKFORD STREET,DORCHESTER,MA,2125,3012,6176358379,11,City: Large,No,ñ,Yes,Yes,350.0,26.33,13.3,232.0,3.0
250678000985,1530025,2506780,153,KG,5,JOHNNY APPLESEED,LEOMINSTER,WORCESTER COUNTY,845 MAIN STREET,LEOMINSTER,MA,1453,1942,9785347765,22,Suburb: Midsize,No,ñ,Yes,Yes,662.0,48.08,13.8,243.0,50.0
250822002394,1960010,2508220,196,PK,6,JOHNSON,NAHANT,ESSEX COUNTY,290 CASTLE ROAD,NAHANT,MA,1908,1525,7815811600,21,Suburb: Large,No,ñ,Yes,No,204.0,12.16,16.8,12.0,2.0
250834001298,1980031,2508340,198,KG,4,JOHNSON,NATICK,MIDDLESEX COUNTY,99 SOUTH MAIN STREET,NATICK,MA,1760,4923,5086476680,21,Suburb: Large,No,ñ,Yes,No,240.0,18.97,12.7,28.0,1.0
251284000371,3360003,2512840,336,PK,PK,JOHNSON EARLY CHILDHOOD CENTER,WEYMOUTH,NORFOLK COUNTY,70 PEARL STREET,WEYMOUTH,MA,2191,1424,7813350191,21,Suburb: Large,No,ñ,No,Ü,263.0,13.0,20.2,0.0,0.0
250684002551,1550305,2506840,155,6,8,JONAS CLARKE MIDDLE,LEXINGTON,MIDDLESEX COUNTY,17 STEDMAN RD,LEXINGTON,MA,2421,,7818612450,21,Suburb: Large,No,ñ,No,Ü,825.0,78.34,10.5,46.0,17.0
250723001365,1670014,2507230,167,3,5,JORDAN/JACKSON ELEMENTARY,MANSFIELD,BRISTOL COUNTY,255 EAST STREET,MANSFIELD,MA,2048,,5082617520,21,Suburb: Large,No,ñ,No,Ü,1094.0,47.6,23.0,97.0,14.0
250432000583,790020,2504320,79,PK,4,JOSEPH A CAMPBELL ELEMENTARY,DRACUT,MIDDLESEX COUNTY,1021 METHUEN STREET,DRACUT,MA,1826,5319,9784596186,21,Suburb: Large,No,ñ,No,Ü,599.0,33.11,18.1,49.0,15.0
250354001776,570055,2503540,57,5,8,JOSEPH A. BROWNE SCHOOL,CHELSEA,SUFFOLK COUNTY,180 WALNUT STREET,CHELSEA,MA,2150,,6174665253,21,Suburb: Large,No,ñ,Yes,Yes,568.0,52.16,10.9,426.0,30.0
251152001565,2930008,2511520,293,KG,4,JOSEPH C CHAMBERLAIN,TAUNTON,BRISTOL COUNTY,480 NORTON AVENUE,TAUNTON,MA,2780,,5088213598,21,Suburb: Large,No,ñ,No,Ü,535.0,32.69,16.4,135.0,34.0
251146001893,2920505,2511460,292,9,12,JOSEPH CASE HIGH,SWANSEA,BRISTOL COUNTY,70 SCHOOL STREET,SWANSEA,MA,2777,4532,5086757483,21,Suburb: Large,No,ñ,No,Ü,587.0,44.9,13.1,83.0,20.0
251146001894,2920305,2511460,292,6,8,JOSEPH CASE JR HIGH,SWANSEA,BRISTOL COUNTY,195 MAIN STREET,SWANSEA,MA,2777,4619,5086750116,21,Suburb: Large,No,ñ,No,Ü,480.0,40.87,11.7,73.0,31.0
250402000544,720015,2504020,72,1,5,JOSEPH DEMELLO,DARTMOUTH,BRISTOL COUNTY,654 DARTMOUTH STREET,SOUTH DARTMOUTH,MA,2748,3005,5089966750,22,Suburb: Midsize,No,ñ,Yes,No,433.0,28.77,15.1,63.0,23.0
251227002024,3170015,2512270,317,PK,5,JOSEPH E FISKE,WELLESLEY,NORFOLK COUNTY,45 HASTINGS STREET,WELLESLEY,MA,2481,5425,7814466265,21,Suburb: Large,No,ñ,Yes,No,460.0,28.54,16.1,35.0,1.0
250684001000,1550010,2506840,155,KG,5,JOSEPH ESTABROOK,LEXINGTON,MIDDLESEX COUNTY,117 GROVE STREET,LEXINGTON,MA,2420,1303,7818612520,21,Suburb: Large,No,ñ,No,Ü,458.0,34.9,13.1,18.0,5.0
250309002691,440422,2503090,44,6,8,JOSEPH F. PLOUFFE ACADEMY,BROCKTON,PLYMOUTH COUNTY,250 CRESCENT STREET,BROCKTON,MA,2301,,5088494301,21,Suburb: Large,No,ñ,Yes,Yes,614.0,48.78,12.6,346.0,54.0
251146001895,2920020,2511460,292,3,5,JOSEPH G LUTHER,SWANSEA,BRISTOL COUNTY,100 PEARSE ROAD,SWANSEA,MA,2777,1330,5086757499,21,Suburb: Large,No,ñ,No,Ü,221.0,14.74,15.0,28.0,11.0
251125001861,2850025,2511250,285,KG,5,JOSEPH H GIBBONS,STOUGHTON,NORFOLK COUNTY,235 MORTON STREET,STOUGHTON,MA,2072,3227,7813447008,21,Suburb: Large,No,ñ,No,Ü,410.0,30.25,13.6,90.0,6.0
251152001911,2930042,2511520,293,5,7,JOSEPH H MARTIN,TAUNTON,BRISTOL COUNTY,131 CASWELL STREET,EAST TAUNTON,MA,2718,1063,5088211250,21,Suburb: Large,No,ñ,No,Ü,675.0,38.38,17.6,262.0,47.0
250279000272,350182,2502790,35,PK,8,JOSEPH J HURLEY,BOSTON,SUFFOLK COUNTY,70 WORCESTER STREET,BOSTON,MA,2118,3913,6176358489,11,City: Large,No,ñ,Yes,Yes,342.0,29.37,11.6,234.0,13.0
250279000273,350183,2502790,35,2,5,JOSEPH LEE,BOSTON,SUFFOLK COUNTY,155 TALBOT AVENUE,DORCHESTER,MA,2124,2904,6176358687,11,City: Large,No,ñ,Yes,Yes,350.0,29.78,11.8,290.0,20.0
250702000477,1600010,2507020,160,PK,4,JOSEPH MCAVINNUE,LOWELL,MIDDLESEX COUNTY,131 MAMMOTH ROAD,LOWELL,MA,1854,2618,9789372871,21,Suburb: Large,No,ñ,Yes,Yes,489.0,33.95,14.4,345.0,46.0
250627001178,1370003,2506270,137,PK,PK,JOSEPH METCALF PRESCHOOL,HOLYOKE,HAMPDEN COUNTY,2019 NORTHAMPTON STREET,HOLYOKE,MA,1040,,4135342104,21,Suburb: Large,No,ñ,No,Ü,218.0,11.0,19.8,96.0,12.0
250378000520,650010,2503780,65,PK,2,JOSEPH OSGOOD,COHASSET,NORFOLK COUNTY,210 SOHIER ST,COHASSET,MA,2025,1745,7813836117,21,Suburb: Large,No,ñ,No,Ü,405.0,26.05,15.5,17.0,0.0
251106002291,8290605,2511060,829,9,12,JOSEPH P KEEFE TECHNICAL HIGH SCHOOL,SOUTH MIDDLESEX REGIONAL VOCATIONAL TECHNICAL,MIDDLESEX COUNTY,750 WINTER STREET,FRAMINGHAM,MA,1702,5698,5084162252,13,City: Small,No,ñ,Yes,Yes,670.0,73.5,9.1,344.0,77.0
250279000274,350184,2502790,35,PK,5,JOSEPH P MANNING,BOSTON,SUFFOLK COUNTY,130 LOUDERS LANE,JAMAICA PLAIN,MA,2130,3425,6176358102,11,City: Large,No,ñ,Yes,Yes,164.0,13.0,12.6,62.0,7.0
250279000275,350181,2502790,35,PK,5,JOSEPH P TYNAN,BOSTON,SUFFOLK COUNTY,650 E. FOURTH STREET,SOUTH BOSTON,MA,2127,3005,6176358641,11,City: Large,No,ñ,Yes,Yes,386.0,27.96,13.8,252.0,4.0
251125001862,2850014,2511250,285,KG,5,JOSEPH R DAWE JR ELEMENTARY,STOUGHTON,NORFOLK COUNTY,131 PINE STREET,STOUGHTON,MA,2072,1845,7813447007,21,Suburb: Large,No,ñ,No,Ü,397.0,29.27,13.6,106.0,4.0
250873001404,2120013,2508730,212,KG,5,JOSEPH W MARTIN JR ELEMENTARY,NORTH ATTLEBOROUGH,BRISTOL COUNTY,37 LANDRY AVENUE,NORTH ATTLEBOROUGH,MA,2760,2720,5086432140,21,Suburb: Large,No,ñ,No,Ü,672.0,41.21,16.3,48.0,4.0
250999001609,2460010,2509990,246,KG,5,JOSHUA EATON,READING,MIDDLESEX COUNTY,365 SUMMER AVENUE,READING,MA,1867,3812,7819429161,21,Suburb: Large,No,ñ,No,Ü,446.0,25.46,17.5,20.0,3.0
251134001876,2880010,2511340,288,KG,5,JOSIAH HAYNES,SUDBURY,MIDDLESEX COUNTY,169 HAYNES RD,SUDBURY,MA,1776,1363,9784431093,21,Suburb: Large,No,ñ,No,Ü,418.0,29.8,14.0,4.0,0.0
250279000277,350286,2502790,35,PK,5,JOSIAH QUINCY,BOSTON,SUFFOLK COUNTY,885 WASHINGTON STREET,BOSTON,MA,2111,1415,6176358497,11,City: Large,No,ñ,Yes,Yes,816.0,56.56,14.4,570.0,75.0
250279000278,350190,2502790,35,PK,8,JOYCE KILMER,BOSTON,SUFFOLK COUNTY,35 BAKER STREET,WEST ROXBURY,MA,2132,,6176358060,11,City: Large,No,ñ,No,Ü,453.0,27.47,16.5,116.0,32.0
250222000102,170005,2502220,17,3,5,JULIA BANCROFT,AUBURN,WORCESTER COUNTY,3 VINAL STREET,AUBURN,MA,1501,,5088327744,21,Suburb: Large,No,ñ,Yes,No,259.0,17.2,15.1,57.0,18.0
250711001077,1630030,2507110,163,PK,5,JULIA F CALLAHAN,LYNN,ESSEX COUNTY,200 O'CALLAGHAN WAY,LYNN,MA,1905,1595,7814777340,21,Suburb: Large,No,ñ,Yes,Yes,459.0,29.69,15.5,325.0,27.0
251263002066,3250055,2512630,325,KG,3,JUNIPER PARK,WESTFIELD,HAMPDEN COUNTY,715 WESTERN AVENUE,WESTFIELD,MA,1085,3899,4135726505,21,Suburb: Large,No,ñ,No,Ü,189.0,15.2,12.4,29.0,12.0
251227002025,3170005,2512270,317,KG,5,KATHARINE LEE BATES,WELLESLEY,NORFOLK COUNTY,116 ELMWOOD RD,WELLESLEY,MA,2481,1141,7814466260,21,Suburb: Large,No,ñ,No,Ü,396.0,24.16,16.4,10.0,0.0
250702001955,1600360,2507020,160,5,8,KATHRYN P. STOKLOSA MIDDLE SCHOOL,LOWELL,MIDDLESEX COUNTY,560 BROADWAY STREET,LOWELL,MA,1854,3305,9782756330,21,Suburb: Large,No,ñ,Yes,Yes,665.0,43.09,15.4,549.0,66.0
250843001334,2010405,2508430,201,6,8,KEITH MIDDLE SCHOOL,NEW BEDFORD,BRISTOL COUNTY,225 HATHAWAY BLVD,NEW BEDFORD,MA,2740,2898,5089974511,13,City: Small,No,ñ,Yes,Yes,919.0,80.0,11.5,591.0,61.0
250627000904,1370040,2506270,137,KG,8,KELLY ELEMENTARY,HOLYOKE,HAMPDEN COUNTY,216 WEST STREET,HOLYOKE,MA,1040,6144,4135342078,21,Suburb: Large,No,ñ,Yes,Yes,560.0,50.39,11.1,549.0,3.0
250327000444,490040,2503270,49,PK,8,KENNEDY-LONGFELLOW,CAMBRIDGE,MIDDLESEX COUNTY,158 SPRING STREET,CAMBRIDGE,MA,2141,,6173496841,12,City: Midsize,No,ñ,Yes,Yes,406.0,36.7,11.1,212.0,41.0
250744002528,1720005,2507440,172,PK,2,KENNETH COOMBS SCHOOL,MASHPEE,BARNSTABLE COUNTY,152 OLD BARNSTABLE ROAD,MASHPEE,MA,2649,3232,5085391520,41,Rural: Fringe,No,ñ,Yes,No,471.0,32.0,14.7,121.0,23.0
251113001813,2810110,2511130,281,KG,5,KENSINGTON AVENUE,SPRINGFIELD,HAMPDEN COUNTY,31 KENSINGTON AVENUE,SPRINGFIELD,MA,1108,1810,4137877522,12,City: Midsize,No,ñ,Yes,Yes,329.0,31.98,10.3,298.0,15.0
250279002669,350376,2502790,35,PK,8,KING K-8,BOSTON,SUFFOLK COUNTY,77 LAWRENCE AVENUE,DORCHESTER,MA,2121,,6176358212,11,City: Large,No,ñ,Yes,Yes,383.0,26.58,14.4,321.0,16.0
250327000228,490035,2503270,49,PK,8,KING OPEN,CAMBRIDGE,MIDDLESEX COUNTY,850 CAMBRIDGE STREET,CAMBRIDGE,MA,2141,,6173496540,12,City: Midsize,No,ñ,Yes,Yes,485.0,44.86,10.8,182.0,34.0
250651000941,6900510,2506510,690,7,8,KING PHILIP MIDDLE SCHOOL,KING PHILIP,NORFOLK COUNTY,18 KING STREET,NORFOLK,MA,2056,49,5085417324,21,Suburb: Large,No,ñ,Yes,No,877.0,49.7,17.6,51.0,14.0
250651000940,6900505,2506510,690,9,12,KING PHILIP REGIONAL HIGH,KING PHILIP,NORFOLK COUNTY,201 FRANKLIN STREET,WRENTHAM,MA,2093,2404,5083841067,21,Suburb: Large,No,ñ,No,Ü,1254.0,74.97,16.7,60.0,15.0
250654000943,1450005,2506540,145,KG,2,KINGSTON ELEMENTARY,KINGSTON,PLYMOUTH COUNTY,150 MAIN STREET,KINGSTON,MA,2364,2280,7815853821,41,Rural: Fringe,No,ñ,Yes,No,473.0,28.12,16.8,31.0,1.0
250654001531,1450020,2506540,145,3,6,KINGSTON INTERMEDIATE,KINGSTON,PLYMOUTH COUNTY,65 SECOND BROOK STREET,KINGSTON,MA,2364,,7815850472,41,Rural: Fringe,No,ñ,Yes,No,696.0,35.78,19.5,97.0,20.0
250008201845,4290010,2500082,429,5,9,KIPP ACADEMY LYNN CHARTER SCHOOL,KIPP ACADEMY LYNN CHARTER (DISTRICT),ESSEX COUNTY,25 BESSOM STREET,LYNN,MA,1902,,7815981609,21,Suburb: Large,Yes,ñ,Yes,Yes,466.0,32.95,14.1,321.0,68.0
250870001396,2110015,2508700,211,KG,5,KITTREDGE,NORTH ANDOVER,ESSEX COUNTY,601 MAIN STREET,NORTH ANDOVER,MA,1845,4012,9787941688,21,Suburb: Large,No,ñ,No,Ü,295.0,15.53,19.0,17.0,7.0
250339000465,6350035,2503390,635,PK,5,KITTREDGE,CENTRAL BERKSHIRE,BERKSHIRE COUNTY,80 MAPLE STREET,HINSDALE,MA,1235,,4136552525,41,Rural: Fringe,No,ñ,Yes,No,162.0,13.6,11.9,41.0,23.0
250000200639,7670415,2500002,767,7,8,KNOX TRAIL JUNIOR HIGH,SPENCER-E BROOKFIELD,WORCESTER COUNTY,73 ASH STREET,SPENCER,MA,1562,2349,5088858550,21,Suburb: Large,No,ñ,No,Ü,332.0,24.94,13.3,82.0,24.0
250882001420,2170005,2508820,217,KG,5,L D BATCHELDER,NORTH READING,MIDDLESEX COUNTY,175 PARK STREET,NORTH READING,MA,1864,,9786647814,21,Suburb: Large,No,ñ,No,Ü,500.0,37.14,13.5,21.0,5.0
251158001922,2950001,2511580,295,PK,2,L F DEWING,TEWKSBURY,MIDDLESEX COUNTY,1469 ANDOVER STREET,TEWKSBURY,MA,1876,1019,9786407858,21,Suburb: Large,No,ñ,No,Ü,597.0,30.02,19.9,47.0,14.0
250900001450,2180010,2509000,218,PK,3,L G NOURSE ELEMENTARY,NORTON,BRISTOL COUNTY,38 PLAIN STREET,NORTON,MA,2766,2803,5082850110,21,Suburb: Large,No,ñ,Yes,No,363.0,23.17,15.7,68.0,5.0
250726001122,1680010,2507260,168,2,3,L H COFFIN,MARBLEHEAD,ESSEX COUNTY,1 TURNER RD,MARBLEHEAD,MA,1945,2441,7816393180,21,Suburb: Large,No,ñ,No,Ü,170.0,11.43,14.9,18.0,0.0
250477001520,930038,2504770,93,KG,8,LAFAYETTE SCHOOL,EVERETT,MIDDLESEX COUNTY,117 EDITH STREET,EVERETT,MA,2149,,6173942450,21,Suburb: Large,No,ñ,No,Ü,869.0,65.25,13.3,550.0,100.0
250000202408,7670010,2500002,767,1,3,LAKE STREET,SPENCER-E BROOKFIELD,WORCESTER COUNTY,17 LAKE STREET,SPENCER,MA,1562,1898,5088858517,41,Rural: Fringe,No,ñ,Yes,No,336.0,23.78,14.1,127.0,24.0
251323002226,3480145,2513230,348,KG,6,LAKE VIEW,WORCESTER,WORCESTER COUNTY,133 COBURN AVENUE,WORCESTER,MA,1604,1112,5087993536,12,City: Midsize,No,ñ,Yes,Yes,300.0,17.57,17.1,161.0,37.0
250432001625,790410,2504320,79,7,8,LAKEVIEW JUNIOR HIGH,DRACUT,MIDDLESEX COUNTY,1570 LAKEVIEW AVE,DRACUT,MA,1826,,9789573330,21,Suburb: Large,No,ñ,No,Ü,654.0,38.74,16.9,87.0,31.0
250303001755,6250050,2503030,625,2,4,LALIBERTE ELEMENTARY SCHOOL,BRIDGEWATER-RAYNHAM,BRISTOL COUNTY,777 PLEASANT STREET,RAYNHAM,MA,2767,,5088242731,21,Suburb: Large,No,ñ,Yes,No,535.0,25.68,20.8,71.0,22.0
250366000501,610040,2503660,61,KG,5,LAMBERT-LAVOIE,CHICOPEE,HAMPDEN COUNTY,99 KENDALL STREET,CHICOPEE,MA,1020,1601,4135943444,21,Suburb: Large,No,ñ,Yes,Yes,304.0,25.18,12.1,154.0,25.0
250663000949,1480005,2506630,148,PK,6,LANESBOROUGH ELEMENTARY,LANESBOROUGH,BERKSHIRE COUNTY,188 SUMMER STREET,LANESBOROUGH,MA,1237,9520,4134430027,23,Suburb: Small,No,ñ,Yes,No,245.0,21.2,11.6,34.0,8.0
250702002726,1600085,2507020,160,1,6,LAURA LEE THERAPEUTIC DAY SCHOOL,LOWELL,MIDDLESEX COUNTY,235 POWELL STREET,LOWELL,MA,1851,,9789377655,21,Suburb: Large,No,ñ,No,Ü,15.0,5.0,3.0,11.0,1.0
250414000564,6450020,2504140,645,PK,3,LAURENCE C MACARTHUR ELEMENTARY,DENNIS-YARMOUTH,BARNSTABLE COUNTY,1175 ROUTE 28,SOUTH YARMOUTH,MA,2664,4457,5083987685,22,Suburb: Midsize,No,ñ,Yes,No,272.0,26.52,10.3,99.0,24.0
250666000471,1490002,2506660,149,KG,KG,LAWLOR EARLY CHILDHOOD CENTER,LAWRENCE,ESSEX COUNTY,41 LEXINGTON STREET,LAWRENCE,MA,1841,2526,9789755956,21,Suburb: Large,No,ñ,Yes,Yes,190.0,9.5,20.0,161.0,12.0
250486000687,960405,2504860,96,7,8,LAWRENCE,FALMOUTH,BARNSTABLE COUNTY,113 LAKEVIEW AVENUE,FALMOUTH,MA,2540,2896,5085480606,22,Suburb: Midsize,No,ñ,No,Ü,507.0,51.8,9.8,126.0,17.0
250315000420,460030,2503150,46,PK,8,LAWRENCE,BROOKLINE,NORFOLK COUNTY,27 FRANCIS STREET,BROOKLINE,MA,2446,6602,6178794300,21,Suburb: Large,No,ñ,No,Ü,637.0,46.65,13.7,67.0,19.0
250003200553,4540205,2500032,454,KG,8,LAWRENCE FAMILY DEVELOPMENT CHARTER SCHOOL,LAWRENCE FAMILY DEVELOPMENT CHARTER (DISTRICT),ESSEX COUNTY,34 WEST STREET,LAWRENCE,MA,1841,3426,9786899863,21,Suburb: Large,Yes,ñ,Yes,Yes,613.0,51.96,11.8,493.0,71.0
251284002114,3360065,2512840,336,KG,4,LAWRENCE W PINGREE,WEYMOUTH,NORFOLK COUNTY,1250 COMMERCIAL STREET,WEYMOUTH,MA,2189,2224,7813372974,21,Suburb: Large,No,ñ,No,Ü,266.0,12.93,20.6,52.0,15.0
250702002732,1600320,2507020,160,7,12,LEBLANC THERAPEUTIC DAY SCHOOL,LOWELL,MIDDLESEX COUNTY,58 SYCAMORE STREET,LOWELL,MA,1852,,9789705467,21,Suburb: Large,No,ñ,No,Ü,51.0,6.99,7.3,45.0,1.0
250279001768,350001,2502790,35,PK,1,LEE ACADEMY,BOSTON,SUFFOLK COUNTY,155 TALBOT AVENUE,DORCHESTER,MA,2124,,6176356619,11,City: Large,No,ñ,Yes,Yes,196.0,19.0,10.3,142.0,18.0
250669000969,1500025,2506690,150,PK,6,LEE ELEMENTARY,LEE,BERKSHIRE COUNTY,310 GREYLOCK STREET,LEE,MA,1238,1608,4132430336,31,Town: Fringe,No,ñ,Yes,No,350.0,31.53,11.1,87.0,32.0
250669000970,1500505,2506690,150,7,12,LEE MIDDLE/HIGH SCHOOL,LEE,BERKSHIRE COUNTY,300 GREYLOCK STREET,LEE,MA,1238,9391,4132432781,31,Town: Fringe,No,ñ,No,Ü,441.0,39.38,11.2,101.0,43.0
250885001431,2100025,2508850,210,KG,5,LEEDS,NORTHAMPTON,HAMPSHIRE COUNTY,20 FLORENCE STREET,LEEDS,MA,1053,,4135871531,21,Suburb: Large,No,ñ,No,Ü,336.0,21.85,15.4,78.0,15.0
250672000972,1510505,2506720,151,9,12,LEICESTER HIGH,LEICESTER,WORCESTER COUNTY,174 PAXTON STREET,LEICESTER,MA,1524,1108,5088927030,21,Suburb: Large,No,ñ,No,Ü,507.0,39.25,12.9,84.0,36.0
250672000971,1510005,2506720,151,3,5,LEICESTER MEMORIAL ELEMENTARY,LEICESTER,WORCESTER COUNTY,11 MEMORIAL SCH DR,LEICESTER,MA,1524,1299,5088927048,21,Suburb: Large,No,ñ,Yes,No,394.0,20.41,19.3,76.0,33.0
250672000973,1510015,2506720,151,6,8,LEICESTER MIDDLE,LEICESTER,WORCESTER COUNTY,70 WINSLOW AVENUE,LEICESTER,MA,1524,1113,5088927055,21,Suburb: Large,No,ñ,No,Ü,406.0,25.84,15.7,102.0,44.0
250672000974,1510010,2506720,151,PK,2,LEICESTER PRIMARY SCHOOL,LEICESTER,WORCESTER COUNTY,170 PAXTON STREET,LEICESTER,MA,1524,1108,5088927050,21,Suburb: Large,No,ñ,Yes,No,471.0,25.99,18.1,79.0,40.0
250675000978,1520505,2506750,152,6,12,LENOX MEMORIAL HIGH,LENOX,BERKSHIRE COUNTY,197 EAST STREET,LENOX,MA,1240,2206,4136375560,31,Town: Fringe,No,ñ,No,Ü,467.0,44.32,10.5,55.0,11.0
250678002272,1530605,2506780,153,9,12,LEOMINSTER HIGH SCHOOL & CENTER FOR TECHNICAL EDUC,LEOMINSTER,WORCESTER COUNTY,122 GRANITE STREET,LEOMINSTER,MA,1453,2504,9785347735,22,Suburb: Midsize,No,ñ,Yes,Yes,666.0,Ü,Ü,241.0,54.0
250678000987,1530505,2506780,153,9,12,LEOMINSTER SENIOR HIGH,LEOMINSTER,WORCESTER COUNTY,122 GRANITE STREET,LEOMINSTER,MA,1453,2504,9785347715,22,Suburb: Midsize,No,ñ,No,Ü,1181.0,75.1,15.7,343.0,74.0
251188001488,7750032,2511880,775,KG,5,LEROY E.MAYO,WACHUSETT,WORCESTER COUNTY,351 BULLARD STREET,HOLDEN,MA,1520,,5088293203,21,Suburb: Large,No,ñ,No,Ü,484.0,26.97,17.9,30.0,10.0
250480000645,940030,2504800,94,KG,5,LEROY WOOD,FAIRHAVEN,BRISTOL COUNTY,60 SCONTICUT NECK RD,FAIRHAVEN,MA,2719,1916,5089794073,22,Suburb: Midsize,No,ñ,No,Ü,239.0,15.76,15.2,57.0,15.0
250483002656,950013,2504830,95,KG,5,LETOURNEAU ELEMENTARY SCHOOL,FALL RIVER,BRISTOL COUNTY,323 ANTHONY STREET,FALL RIVER,MA,2721,,5086762170,13,City: Small,No,ñ,Yes,Yes,579.0,34.36,16.9,429.0,42.0
250681000992,1540005,2506810,154,PK,6,LEVERETT ELEMENTARY,LEVERETT,FRANKLIN COUNTY,85 MONTAGUE RD,LEVERETT,MA,1054,9725,4135489144,42,Rural: Distant,No,ñ,No,Ü,148.0,15.94,9.3,23.0,14.0
250684001001,1550505,2506840,155,9,12,LEXINGTON HIGH,LEXINGTON,MIDDLESEX COUNTY,251 WALTHAM STREET,LEXINGTON,MA,2421,4903,7818612320,21,Suburb: Large,No,ñ,No,Ü,1951.0,156.7,12.5,98.0,34.0
250294000368,400025,2502940,40,KG,5,LIBERTY,BRAINTREE,NORFOLK COUNTY,49 PROCTOR RD,BRAINTREE,MA,2184,7635,7813800210,21,Suburb: Large,No,ñ,No,Ü,463.0,30.44,15.2,52.0,11.0
251113001814,2810115,2511130,281,KG,5,LIBERTY,SPRINGFIELD,HAMPDEN COUNTY,962 CAREW STREET,SPRINGFIELD,MA,1104,1215,4137877299,12,City: Midsize,No,ñ,Yes,Yes,281.0,22.04,12.7,236.0,17.0
251113002734,2810560,2511130,281,9,12,LIBERTY PREPARATORY ACADEMY,SPRINGFIELD,HAMPDEN COUNTY,334 FRANKLIN STREET,SPRINGFIELD,MA,1104,,4137502484,12,City: Midsize,No,ñ,Yes,Yes,34.0,4.1,8.3,25.0,0.0
