State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Reduced Lunch*
01810030,2507740,181,2507740,PK,08,MARSH GRAMMAR SCHOOL,METHUEN,ESSEX COUNTY,309 PELHAM STREET,METHUEN,MA,01844,1476,9787229076,21,Suburb: Large,No,Ð,No, ,1330.00000,82.26000,16.2000000,180.00000,48.00000,
00310305,2502670,31,2502670,06,08,MARSHALL MIDDLE SCHOOL,BILLERICA,MIDDLESEX COUNTY,15 FLOYD STREET,BILLERICA,MA,01821,1198,9785288671,21,Suburb: Large,No,Ð,Yes,No,788.00000,55.11000,14.3000000,90.00000,29.00000,
00480303,2503240,48,2503240,06,08,MARSHALL SIMONDS MIDDLE,BURLINGTON,MIDDLESEX COUNTY,114 WINN STREET,BURLINGTON,MA,01803,3100,7812701781,21,Suburb: Large,No,Ð,No, ,844.00000,56.25000,15.0000000,62.00000,15.00000,
01710505,2507350,171,2507350,09,12,MARSHFIELD HIGH,MARSHFIELD,PLYMOUTH COUNTY,167 FOREST STREET,MARSHFIELD,MA,02050,2383,7818345050,21,Suburb: Large,No,Ð,No, ,1385.00000,107.55000,12.9000000,141.00000,15.00000,
03350017,2512810,335,2512810,KG,05,MARTHA JONES,WESTWOOD,NORFOLK COUNTY,80 MARTHA JONES RD,WESTWOOD,MA,02090,,7813267500,21,Suburb: Large,No,Ð,No, ,349.00000,22.44000,15.6000000,14.00000,5.00000,
04660550,2500035,466,2500035,KG,12,MARTHA'S VINEYARD CHARTER SCHOOL,MARTHA'S VINEYARD CHARTER (DISTRICT),DUKES COUNTY,PO BOX 1150,WEST TISBURY,MA,02575,0546,5086939900,42,Rural: Distant,Yes,Ð,Yes,No,182.00000,19.46000,9.4000000,31.00000,15.00000,
07000505,2507380,700,2507380,09,12,MARTHAS VINEYARD REGIONAL HIGH,MARTHAS VINEYARD,DUKES COUNTY,BOX 1385,OAK BLUFFS,MA,02557,1385,5086931033,41,Rural: Fringe,No,Ð,Yes,No,669.00000,72.21000,9.3000000,90.00000,24.00000,
02440040,2509930,244,2509930,KG,05,MARTIN E YOUNG ELEMENTARY,RANDOLPH,NORFOLK COUNTY,30 LOU COURTNEY DR,RANDOLPH,MA,02368,4802,7819616256,21,Suburb: Large,No,Ð,Yes,No,329.00000,28.10000,11.7000000,168.00000,25.00000,
00490030,2503270,49,2503270,PK,08,MARTIN LUTHER KING JR.,CAMBRIDGE,MIDDLESEX COUNTY,100 PUTNAM AVENUE,CAMBRIDGE,MA,02139,2951,6173496562,12,City: Midsize,No,Ð,Yes,Yes,294.00000,29.45000,10.0000000,141.00000,24.00000,
04920005,2500089,492,2500089,KG,05,MARTIN LUTHER KING JR. CHARTER SCHOOL OF EXCELLENC,MARTIN LUTHER KING JR. CHARTER SCHOOL OF EXCELLENCE (DISTRIC,HAMPDEN COUNTY,285 DORSET STREET,SPRINGFIELD,MA,01108,2821,4132147806,12,City: Midsize,Yes,Ð,Yes,Yes,388.00000,36.80000,10.5000000,309.00000,30.00000,
01710025,2507350,171,2507350,KG,05,MARTINSON ELEMENTARY,MARSHFIELD,PLYMOUTH COUNTY,275 FOREST STREET,MARSHFIELD,MA,02050,2399,7818345025,21,Suburb: Large,No,Ð,Yes,No,435.00000,32.68000,13.3000000,66.00000,6.00000,
03470065,2513200,347,2513200,KG,05,MARY D ALTAVESTA,WOBURN,MIDDLESEX COUNTY,990 MAIN STREET,WOBURN,MA,01801,1210,7819378235,21,Suburb: Large,No,Ð,Yes,No,206.00000,18.45000,11.2000000,68.00000,16.00000,
00170025,2502220,17,2502220,KG,02,MARY D STONE,AUBURN,WORCESTER COUNTY,10 CHURCH STREET,AUBURN,MA,01501,2306,5088327766,21,Suburb: Large,No,Ð,No, ,241.00000,14.42000,16.7000000,31.00000,9.00000,
02760008,2510980,276,2510980,PK,01,MARY E FINN SCHOOL,SOUTHBOROUGH,WORCESTER COUNTY,60 RICHARDS ROAD,SOUTHBOROUGH,MA,01772,1933,5084853176,21,Suburb: Large,No,Ð,No, ,286.00000,21.93000,13.0000000,6.00000,2.00000,
00400020,2502940,40,2502940,KG,05,MARY E FLAHERTY SCHOOL,BRAINTREE,NORFOLK COUNTY,99 LAKESIDE DR,BRAINTREE,MA,02184,2998,7813800180,21,Suburb: Large,No,Ð,No, ,387.00000,27.66000,14.0000000,27.00000,7.00000,
01000045,2504980,100,2504980,KG,05,MARY E STAPLETON ELEMENTARY,FRAMINGHAM,MIDDLESEX COUNTY,25 ELM STREET,FRAMINGHAM,MA,01701,3495,5086269143,13,City: Small,No,Ð,No, ,409.00000,29.82000,13.7000000,128.00000,22.00000,
02770305,2511010,277,2511010,05,09,MARY E WELLS JR HIGH,SOUTHBRIDGE,WORCESTER COUNTY,82 MARCY STREET,SOUTHBRIDGE,MA,01550,1882,5087645440,21,Suburb: Large,No,Ð,No, ,535.00000,35.72000,15.0000000,356.00000,30.00000,
00440002,2503090,44,2503090,KG,05,MARY E. BAKER SCHOOL,BROCKTON,PLYMOUTH COUNTY,45 QUINCY STREET,BROCKTON,MA,02302,,5088944427,21,Suburb: Large,No,Ð,Yes,Yes,748.00000,46.37000,16.1000000,401.00000,83.00000,
00950011,2504830,95,2504830,KG,05,MARY FONSECA ELEMENTARY SCHOOL,FALL RIVER,BRISTOL COUNTY,160 WALL STREET,FALL RIVER,MA,02720,,5086758210,13,City: Small,No,Ð,Yes,Yes,743.00000,40.38000,18.4000000,617.00000,60.00000,
01820010,2507770,182,2507770,01,05,MARY K. GOODE ELEMENTARY SCHOOL,MIDDLEBOROUGH,PLYMOUTH COUNTY,31 MAYFLOWER AVENUE,MIDDLEBOROUGH,MA,02346,,5089462045,21,Suburb: Large,No,Ð,Yes,No,686.00000,41.28000,16.6000000,158.00000,51.00000,
00260010,2502490,26,2502490,KG,04,MARY LEE BURBANK,BELMONT,MIDDLESEX COUNTY,266 SCHOOL STREET,BELMONT,MA,02478,3518,6179935500,21,Suburb: Large,No,Ð,No, ,320.00000,19.51000,16.4000000,9.00000,2.00000,
02810140,2511130,281,2511130,KG,05,MARY M LYNCH,SPRINGFIELD,HAMPDEN COUNTY,315 NO BRANCH PKWY,SPRINGFIELD,MA,01119,2098,4137877250,12,City: Midsize,No,Ð,Yes,Yes,286.00000,26.95000,10.6000000,224.00000,19.00000,
02810155,2511130,281,2511130,KG,05,MARY M WALSH,SPRINGFIELD,HAMPDEN COUNTY,50 EMPRESS CT,SPRINGFIELD,MA,01129,1815,4137877448,12,City: Midsize,No,Ð,Yes,Yes,301.00000,26.20000,11.5000000,242.00000,13.00000,
02810145,2511130,281,2511130,KG,05,MARY O POTTENGER,SPRINGFIELD,HAMPDEN COUNTY,1435 CAREW STREET,SPRINGFIELD,MA,01104,2123,4137877266,12,City: Midsize,No,Ð,Yes,Yes,420.00000,36.61000,11.5000000,346.00000,29.00000,
07250010,2508310,725,2508310,PK,05,MARY ROWLANDSON ELEMENTARY,NASHOBA,WORCESTER COUNTY,103 HOLLYWOOD DRIVE,LANCASTER,MA,01523,2252,9783688482,21,Suburb: Large,No,Ð,Yes,No,498.00000,39.34000,12.7000000,65.00000,11.00000,
07050505,2507410,705,2507410,09,12,MASCONOMET REGIONAL HIGH SCHOOL,MASCONOMET,ESSEX COUNTY,20 ENDICOTT RD,TOPSFIELD,MA,01983,2009,9788872323,41,Rural: Fringe,No,Ð,No, ,1308.00000,82.52000,15.9000000,43.00000,7.00000,
07050405,2507410,705,2507410,07,08,MASCONOMET REGIONAL MIDDLE SCHOOL,MASCONOMET,ESSEX COUNTY,20 ENDICOTT RD,TOPSFIELD,MA,01983,2009,9788872323,41,Rural: Fringe,No,Ð,Yes,No,756.00000,40.78000,18.5000000,15.00000,1.00000,
01720505,2507440,172,2507440,09,12,MASHPEE HIGH,MASHPEE,BARNSTABLE COUNTY,500 OLD BARNSTABLE ROAD,MASHPEE,MA,02649,3130,5085393600,22,Suburb: Midsize,No,Ð,No, ,453.00000,46.39000,9.8000000,96.00000,23.00000,
01720020,2507440,172,2507440,07,08,MASHPEE MIDDLE SCHOOL,MASHPEE,BARNSTABLE COUNTY,500 OLD BARNSTABLE ROAD,MASHPEE,MA,02649,,5085393601,22,Suburb: Midsize,No,Ð,No, ,255.00000,19.52000,13.1000000,66.00000,17.00000,
06580010,2504360,658,2504360,PK,01,MASON ROAD SCHOOL,DUDLEY-CHARLTON REG,WORCESTER COUNTY,20 MASON ROAD,DUDLEY,MA,01571,5881,5089434312,21,Suburb: Large,No,Ð,Yes,No,304.00000,19.16000,15.9000000,43.00000,7.00000,
02070080,2508610,207,2508610,KG,05,MASON-RICE,NEWTON,MIDDLESEX COUNTY,149 PLEASANT STREET,NEWTON CENTRE,MA,02459,1314,6175599570,13,City: Small,No,Ð,No, ,437.00000,21.92000,19.9000000,16.00000,2.00000,
03700026,2511150,370,2511150, , ,MASS HOSPITAL SCHOOL,INSTITUTIONAL SCHOOLS,NORFOLK COUNTY,3 RANDOLPH STREET,CANTON,MA,02021,2342,7818308801,21,Suburb: Large,No,Ð, , , ,Ð, , , ,
04690505,2500066,469,2500066,06,12,MATCH CHARTER PUBLIC SCHOOL,MATCH CHARTER PUBLIC SCHOOL (DISTRICT),SUFFOLK COUNTY,1001 COMMONWEALTH AVENUE,BOSTON,MA,02215,,6172320300,11,City: Large,Yes,Ð,Yes,Yes,473.00000,27.00000,17.5000000,309.00000,60.00000,
04650105,2500531,465,2500531,02,02,MATCH COMMUNITY DAY CHARTER PUBLIC SCHOOL,MATCH COMMUNITY DAY CHARTER PUBLIC SCHOOL (DISTRICT),SUFFOLK COUNTY,215 FOREST HILLS STREET,JAMAICA PLAIN,MA,02130,,6175019401,11,City: Large,Yes,Ð,Yes,Yes,100.00000,8.00000,12.5000000,66.00000,15.00000,
00350227,2502790,35,2502790,PK,05,MATHER,BOSTON,SUFFOLK COUNTY,1 PARISH STREET,DORCHESTER,MA,02122,,6176358757,11,City: Large,No,Ð,Yes,Yes,615.00000,44.37000,13.9000000,437.00000,48.00000,
06450305,2504140,645,2504140,06,08,MATTACHEESE MIDDLE SCHOOL,DENNIS-YARMOUTH,BARNSTABLE COUNTY,400 HIGGINS CROWELL RD,WEST YARMOUTH,MA,02673,2512,5087787979,22,Suburb: Midsize,No,Ð,Yes,Yes,376.00000,37.82000,9.9000000,164.00000,18.00000,
00350226,2502790,35,2502790,PK,05,MATTAHUNT,BOSTON,SUFFOLK COUNTY,100 HEBRON STREET,MATTAPAN,MA,02126,1309,6176358792,11,City: Large,No,Ð,Yes,Yes,673.00000,51.47000,13.1000000,452.00000,12.00000,
00950320,2504830,95,2504830,06,08,MATTHEW J KUSS MIDDLE,FALL RIVER,BRISTOL COUNTY,52 GLOBE MILLS AVENUE,FALL RIVER,MA,02724,3244,5086758335,13,City: Small,No,Ð,Yes,Yes,626.00000,48.43000,12.9000000,425.00000,72.00000,
01370060,2506270,137,2506270,KG,08,MAURICE A DONAHUE ELEMENTARY,HOLYOKE,HAMPDEN COUNTY,210 WHITING FARMS RD,HOLYOKE,MA,01040,,4135342069,21,Suburb: Large,No,Ð,Yes,Yes,498.00000,38.75000,12.9000000,395.00000,26.00000,
00350229,2502790,35,2502790,PK,08,MAURICE J TOBIN,BOSTON,SUFFOLK COUNTY,40 SMITH ST,ROXBURY,MA,02120,,6176358393,11,City: Large,No,Ð,Yes,Yes,453.00000,36.85000,12.3000000,378.00000,18.00000,
01140900,2505490,114,2505490,KG,12,MAVA @ GREENFIELD,GREENFIELD,FRANKLIN COUNTY,141 DAVIS STREET,GREENFIELD,MA,01301,,4134753879,32,Town: Distant,No,Ð,No, ,484.00000,8.30000,58.3000000,0.00000,0.00000,
03480175,2513230,348,2513230,KG,06,MAY STREET,WORCESTER,WORCESTER COUNTY,265 MAY STREET,WORCESTER,MA,01602,2557,5087993520,12,City: Midsize,No,Ð,Yes,Yes,324.00000,17.07000,19.0000000,144.00000,18.00000,
01740505,2507500,174,2507500,09,12,MAYNARD HIGH,MAYNARD,MIDDLESEX COUNTY,1 TIGER DRIVE,MAYNARD,MA,01754,2098,9788978891,21,Suburb: Large,No,Ð,No, ,290.00000,25.39000,11.4000000,53.00000,9.00000,
03440305,2513110,344,2513110,06,08,MCCALL MIDDLE,WINCHESTER,MIDDLESEX COUNTY,458 MAIN STREET,WINCHESTER,MA,01890,2990,7817217026,21,Suburb: Large,No,Ð,No, ,1047.00000,69.06000,15.2000000,57.00000,11.00000,
00560310,2503510,56,2503510,05,08,MCCARTHY MIDDLE SCHOOL,CHELMSFORD,MIDDLESEX COUNTY,250 NORTH RD,CHELMSFORD,MA,01824,1409,9782515122,21,Suburb: Large,No,Ð,No, ,915.00000,69.10000,13.2000000,65.00000,30.00000,
00020015,2501680,2,2501680,KG,06,MCCARTHY-TOWNE,ACTON,MIDDLESEX COUNTY,11 CHARTER ROAD,ACTON,MA,01720,2930,9782644700,21,Suburb: Large,No,Ð,Yes,No,476.00000,27.42000,17.4000000,26.00000,3.00000,
00970030,2504890,97,2504890,PK,04,MCKAY CAMPUS-FSC,FITCHBURG,WORCESTER COUNTY,67 RINDGE RD,FITCHBURG,MA,01420,,9786653187,22,Suburb: Midsize,No,Ð,Yes,Yes,400.00000,28.01000,14.3000000,243.00000,33.00000,
00870013,2504500,87,2504500,PK,02,MEADOW BROOK,EAST LONGMEADOW,HAMPDEN COUNTY,607 PARKER STREET,EAST LONGMEADOW,MA,01028,2681,4135255470,21,Suburb: Large,No,Ð,No, ,604.00000,37.08000,16.3000000,52.00000,9.00000,
01750505,2507530,175,2507530,09,12,MEDFIELD SENIOR HIGH,MEDFIELD,NORFOLK COUNTY,88R SOUTH STREET,MEDFIELD,MA,02052,2698,5083598385,21,Suburb: Large,No,Ð,No, ,898.00000,62.68000,14.3000000,19.00000,3.00000,
01760505,2507560,176,2507560,09,12,MEDFORD HIGH,MEDFORD,MIDDLESEX COUNTY,489 WINTHROP STREET,MEDFORD,MA,02155,2349,7813932301,21,Suburb: Large,No,Ð,No, ,1227.00000,94.79000,12.9000000,328.00000,40.00000,
01760605,2507560,176,2507560,09,12,MEDFORD VOCATIONAL TECHNICAL HIGH,MEDFORD,MIDDLESEX COUNTY,489 WINTHROP STREET,MEDFORD,MA,02155,2349,7813932260,21,Suburb: Large,No,Ð,No, ,212.00000,27.68000,7.7000000,70.00000,7.00000,
01770505,2507590,177,2507590,09,12,MEDWAY HIGH,MEDWAY,NORFOLK COUNTY,88 SUMMER STREET,MEDWAY,MA,02053,1404,5085333227,21,Suburb: Large,No,Ð,No, ,799.00000,50.54000,15.8000000,32.00000,5.00000,
01770305,2507590,177,2507590,05,08,MEDWAY MIDDLE,MEDWAY,NORFOLK COUNTY,45 HOLLISTON STREET,MEDWAY,MA,02053,1404,5085333230,21,Suburb: Large,No,Ð,Yes,No,848.00000,53.45000,15.9000000,44.00000,6.00000,
06100010,2502040,610,2502040,PK,01,MEETINGHOUSE SCHOOL,ASHBURNHAM-WESTMINSTER,WORCESTER COUNTY,8 SOUTH STREET,WESTMINSTER,MA,01473,1535,9788740163,22,Suburb: Midsize,No,Ð,Yes,No,237.00000,11.66000,20.3000000,28.00000,5.00000,
01780505,2507620,178,2507620,09,12,MELROSE HIGH,MELROSE,MIDDLESEX COUNTY,360 LYNN FELLS PKWY,MELROSE,MA,02176,2244,7819792200,21,Suburb: Large,No,Ð,No, ,1026.00000,68.15000,15.1000000,125.00000,47.00000,
01780305,2507620,178,2507620,06,08,MELROSE MIDDLE,MELROSE,MIDDLESEX COUNTY,350 LYNN FELLS PKWY,MELROSE,MA,02176,2244,7819792100,21,Suburb: Large,No,Ð,No, ,857.00000,66.63000,12.9000000,108.00000,39.00000,
01980043,2508340,198,2508340,KG,04,MEMORIAL,NATICK,MIDDLESEX COUNTY,107 ELIOT STREET,NATICK,MA,01760,5506,5086476590,21,Suburb: Large,No,Ð,No, ,447.00000,27.44000,16.3000000,5.00000,6.00000,
00480015,2503240,48,2503240,KG,05,MEMORIAL,BURLINGTON,MIDDLESEX COUNTY,125 WINN STREET,BURLINGTON,MA,01803,3198,7812701721,21,Suburb: Large,No,Ð,Yes,No,422.00000,33.50000,12.6000000,57.00000,5.00000,
01850010,2507860,185,2507860,KG,02,MEMORIAL,MILFORD,WORCESTER COUNTY,12-14 WALNUT STREET,MILFORD,MA,01757,4098,5084781689,21,Suburb: Large,No,Ð,Yes,No,449.00000,34.45000,13.0000000,156.00000,15.00000,
03430040,2513080,343,2513080,KG,02,MEMORIAL,WINCHENDON,WORCESTER COUNTY,32 ELMWOOD RD,WINCHENDON,MA,01475,1198,9782971305,41,Rural: Fringe,No,Ð,Yes,Yes,302.00000,25.45000,11.9000000,114.00000,23.00000,
03320025,2512510,332,2512510,01,05,MEMORIAL,WEST SPRINGFIELD,HAMPDEN COUNTY,201 NORMAN STREET,WEST SPRINGFIELD,MA,01089,3722,4132633333,21,Suburb: Large,No,Ð,Yes,Yes,191.00000,17.21000,11.1000000,128.00000,12.00000,
01380010,2506300,138,2506300,KG,06,MEMORIAL,HOPEDALE,WORCESTER COUNTY,6 PROSPECT STREET,HOPEDALE,MA,01747,1207,5086342214,21,Suburb: Large,No,Ð,Yes,No,632.00000,42.02000,15.0000000,38.00000,20.00000,
01820011,2507770,182,2507770,PK,KG,MEMORIAL EARLY CHILDHOOD CENTER,MIDDLEBOROUGH,PLYMOUTH COUNTY,219 NORTH MAIN STREET,MIDDLEBORO,MA,02346,,5089462032,21,Suburb: Large,No,Ð,No, ,332.00000,19.80000,16.8000000,87.00000,12.00000,
01770015,2507590,177,2507590,03,04,MEMORIAL ELEMENTARY,MEDWAY,NORFOLK COUNTY,16 CASSIDY LANE,MEDWAY,MA,02053,,5085333266,21,Suburb: Large,No,Ð,Yes,No,369.00000,30.43000,12.1000000,24.00000,3.00000,
00970048,2504890,97,2504890,05,08,MEMORIAL INTERMEDIATE,FITCHBURG,WORCESTER COUNTY,615 ROLLSTONE STREET,FITCHBURG,MA,01420,,9783453295,22,Suburb: Midsize,No,Ð,Yes,Yes,711.00000,46.13000,15.4000000,477.00000,65.00000,
01420305,2506420,142,2506420,06,08,MEMORIAL MIDDLE,HULL,PLYMOUTH COUNTY,81 CENTRAL AVENUE,HULL,MA,02045,,7819252040,21,Suburb: Large,No,Ð,No, ,244.00000,18.70000,13.0000000,76.00000,15.00000,
02510020,2510170,251,2510170,01,05,MEMORIAL PARK,ROCKLAND,PLYMOUTH COUNTY,1 COL BRIAN DUFFY WAY,ROCKLAND,MA,02370,,7818781367,21,Suburb: Large,No,Ð,Yes,No,275.00000,23.91000,11.5000000,100.00000,22.00000,
01750003,2507530,175,2507530,PK,01,MEMORIAL SCHOOL,MEDFIELD,NORFOLK COUNTY,59 ADAMS STREET,MEDFIELD,MA,02052,1654,5083595135,21,Suburb: Large,No,Ð,No, ,402.00000,22.30000,18.0000000,11.00000,0.00000,
07100001,2507680,710,2507680,PK,04,MEMORIAL SCHOOL,MENDON-UPTON,WORCESTER COUNTY,69 MAIN STREET,UPTON,MA,01568,,5085291082,21,Suburb: Large,No,Ð,No, ,508.00000,28.06000,18.1000000,19.00000,12.00000,
02070105,2508610,207,2508610,KG,05,MEMORIAL SPAULDING,NEWTON,MIDDLESEX COUNTY,250 BROOKLINE STREET,NEWTON CENTRE,MA,02459,1314,6175599600,13,City: Small,No,Ð,No, ,456.00000,23.47000,19.4000000,25.00000,9.00000,
00100038,2501980,10,2501980,PK,PK,MENOTOMY PRESCHOOL,ARLINGTON,MIDDLESEX COUNTY,869 MASSACHUSETTS AVENUE,ARLINGTON,MA,02476,,7813163593,21,Suburb: Large,No,Ð,No, ,48.00000,7.00000,6.9000000,1.00000,2.00000,
00020010,2501680,2,2501680,PK,06,MERRIAM,ACTON,MIDDLESEX COUNTY,11 CHARTER ROAD,ACTON,MA,01720,2931,9782644700,21,Suburb: Large,No,Ð,Yes,No,590.00000,32.80000,18.0000000,16.00000,6.00000,
06250020,2503030,625,2503030,KG,01,MERRILL ELEMENTARY SCHOOL,BRIDGEWATER-RAYNHAM,BRISTOL COUNTY,687 PLEASANT STREET,RAYNHAM,MA,02767,,5088242490,21,Suburb: Large,No,Ð,Yes,No,300.00000,15.88000,18.9000000,33.00000,16.00000,
02430060,2509870,243,2509870,KG,05,MERRYMOUNT,QUINCY,NORFOLK COUNTY,4 AGAWAM RD,QUINCY,MA,02169,2414,6179848762,13,City: Small,No,Ð,No, ,370.00000,22.40000,16.5000000,80.00000,18.00000,
01810505,2507740,181,2507740,09,12,METHUEN HIGH,METHUEN,ESSEX COUNTY,1 RANGER RD,METHUEN,MA,01844,3948,9787226040,21,Suburb: Large,No,Ð,No, ,1804.00000,119.46000,15.1000000,419.00000,143.00000,
00460020,2503150,46,2503150,PK,08,MICHAEL DRISCOLL,BROOKLINE,NORFOLK COUNTY,64 WESTBOURNE TERRACE,BROOKLINE,MA,02446,2211,6178794250,21,Suburb: Large,No,Ð,No, ,572.00000,32.69000,17.5000000,28.00000,11.00000,
02780305,2510920,278,2510920,05,08,MICHAEL E. SMITH MIDDLE SCHOOL,SOUTH HADLEY,HAMPSHIRE COUNTY,100 MOSIER STREET,SOUTH HADLEY,MA,01075,1599,4135385074,21,Suburb: Large,No,Ð,No, ,608.00000,51.50000,11.8000000,151.00000,58.00000,
00350231,2502790,35,2502790,KG,05,MICHAEL J PERKINS,BOSTON,SUFFOLK COUNTY,50 BURKE STREET,SOUTH BOSTON,MA,02127,3311,6176358601,11,City: Large,No,Ð,Yes,Yes,243.00000,18.53000,13.1000000,212.00000,9.00000,
01820505,2507770,182,2507770,09,12,MIDDLEBOROUGH HIGH,MIDDLEBOROUGH,PLYMOUTH COUNTY,71 EAST GROVE STREET,MIDDLEBOROUGH,MA,02346,,5089462010,21,Suburb: Large,No,Ð,No, ,815.00000,61.85000,13.2000000,194.00000,61.00000,
03480185,2513230,348,2513230,KG,06,MIDLAND STREET,WORCESTER,WORCESTER COUNTY,18 MIDLAND STREET,WORCESTER,MA,01602,4213,5087993548,12,City: Midsize,No,Ð,No, ,230.00000,13.58000,16.9000000,80.00000,17.00000,
02650015,2510590,265,2510590,PK,05,MILDRED AITKEN SCHOOL,SEEKONK,BRISTOL COUNTY,165 NEWMAN AVENUE,SEEKONK,MA,02771,4908,5083365230,21,Suburb: Large,No,Ð,No, ,474.00000,24.45000,19.4000000,39.00000,12.00000,
00350378,2502790,35,2502790,03,08,MILDRED AVENUE K-8,BOSTON,SUFFOLK COUNTY,5 MILDRED AVENUE,MATTAPAN,MA,02126,,6176351642,11,City: Large,No,Ð,Yes,Yes,607.00000,45.78000,13.3000000,471.00000,22.00000,
06800025,2505730,680,2505730,PK,01,MILE TREE ELEMENTARY,HAMPDEN-WILBRAHAM,HAMPDEN COUNTY,625 MAIN STREET,WILBRAHAM,MA,01095,,4135966921,21,Suburb: Large,No,Ð,No, ,332.00000,21.90000,15.2000000,31.00000,10.00000,
06750310,2505670,675,2505670,06,08,MILES RIVER MIDDLE,HAMILTON-WENHAM,ESSEX COUNTY,787 BAY RD,HAMILTON,MA,01982,,9784680362,41,Rural: Fringe,No,Ð,No, ,430.00000,39.06000,11.0000000,24.00000,6.00000,
01850505,2507860,185,2507860,08,12,MILFORD HIGH,MILFORD,WORCESTER COUNTY,31 WEST FOUNTAIN STREET,MILFORD,MA,01757,4098,5084781110,21,Suburb: Large,No,Ð,No, ,1114.00000,83.27000,13.4000000,280.00000,48.00000,
01850310,2507860,185,2507860,08,08,MILFORD MIDDLE EAST,MILFORD,WORCESTER COUNTY,45 MAIN STREET,MILFORD,MA,01757,4098,5084781170,21,Suburb: Large,No,Ð,No, ,330.00000,23.41000,14.1000000,89.00000,14.00000,
03210045,2512600,321,2512600,04,06,MILL POND SCHOOL,WESTBOROUGH,WORCESTER COUNTY,6 OLDE HICKORY PATH,WESTBOROUGH,MA,01581,,5088367780,21,Suburb: Large,No,Ð,Yes,No,811.00000,54.23000,15.0000000,56.00000,19.00000,
01860505,2507890,186,2507890,07,12,MILLBURY JUNIOR/SENIOR HIGH,MILLBURY,WORCESTER COUNTY,12 MARTIN STREET,MILLBURY,MA,01527,2014,5088655841,21,Suburb: Large,No,Ð,No, ,770.00000,62.80000,12.3000000,146.00000,45.00000,
03260013,2512660,326,2512660,PK,PK,MILLENNIUM ELEMENTARY,WESTFORD,MIDDLESEX COUNTY,23 DEPOT STREET,WESTFORD,MA,01886,,9786925565,21,Suburb: Large,No,Ð,No, ,97.00000,4.80000,20.2000000,0.00000,0.00000,
01360007,2506240,136,2506240,03,05,MILLER SCHOOL,HOLLISTON,MIDDLESEX COUNTY,235 WOODLAND STREET,HOLLISTON,MA,01746,,5084290667,21,Suburb: Large,No,Ð,No, ,661.00000,49.62000,13.3000000,24.00000,13.00000,
01870505,2507920,187,2507920,09,12,MILLIS HIGH SCHOOL,MILLIS,NORFOLK COUNTY,245 PLAIN STREET,MILLIS,MA,02054,1533,5083767010,21,Suburb: Large,No,Ð,No, ,379.00000,23.89000,15.9000000,50.00000,11.00000,
01870020,2507920,187,2507920,05,08,MILLIS MIDDLE,MILLIS,NORFOLK COUNTY,245 PLAIN STREET,MILLIS,MA,02054,1533,5083767014,21,Suburb: Large,No,Ð,No, ,434.00000,29.22000,14.9000000,70.00000,11.00000,
06220010,2502715,622,2502715,PK,05,MILLVILLE ELEMENTARY,BLACKSTONE-MILLVILLE,WORCESTER COUNTY,122 BERTHELETTE WAY,MILLVILLE,MA,01529,1636,5088760177,41,Rural: Fringe,No,Ð,No, ,306.00000,19.60000,15.6000000,35.00000,11.00000,
02810023,2511130,281,2511130,KG,05,MILTON BRADLEY SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,22 MULBERRY STREET,SPRINGFIELD,MA,01105,1410,4137877475,12,City: Midsize,No,Ð,Yes,Yes,468.00000,42.32000,11.1000000,440.00000,8.00000,
01760150,2507560,176,2507560,PK,05,MILTON FULLER ROBERTS,MEDFORD,MIDDLESEX COUNTY,35 COURT STREET,MEDFORD,MA,02155,,7813932155,21,Suburb: Large,No,Ð,Yes,No,595.00000,43.11000,13.8000000,198.00000,30.00000,
01890505,2507980,189,2507980,09,12,MILTON HIGH,MILTON,NORFOLK COUNTY,25 GILE ROAD,MILTON,MA,02186,,6176964470,21,Suburb: Large,No,Ð,No, ,1024.00000,74.45000,13.8000000,154.00000,45.00000,
01070025,2505280,107,2505280,PK,PK,MILTON L FULLER ELEMENTARY,GLOUCESTER,ESSEX COUNTY,4 SCHOOL HOUSE RD,GLOUCESTER,MA,01930,2702,9782819840,21,Suburb: Large,No,Ð,No, ,76.00000,4.00000,19.0000000,14.00000,0.00000,
06800505,2505730,680,2505730,09,12,MINNECHAUG REGIONAL HIGH,HAMPDEN-WILBRAHAM,HAMPDEN COUNTY,621 MAIN STREET,WILBRAHAM,MA,01095,1689,4135969011,21,Suburb: Large,No,Ð,No, ,1248.00000,80.37000,15.5000000,96.00000,31.00000,
03100017,2512060,310,2512060,KG,05,MINOT FOREST,WAREHAM,PLYMOUTH COUNTY,85 MINOT AVENUE,WAREHAM,MA,02571,1498,5082913555,22,Suburb: Midsize,No,Ð,Yes,Yes,562.00000,43.52000,12.9000000,251.00000,51.00000,
08300605,2507985,830,2507985,09,12,MINUTEMAN REGIONAL HIGH,MINUTEMAN REGIONAL VOCATIONAL TECHNICAL,MIDDLESEX COUNTY,758 MARRETT RD,LEXINGTON,MA,02421,7313,7818616500,21,Suburb: Large,No,Ð,Yes,No,648.00000,70.42000,9.2000000,135.00000,43.00000,
